,EMP_ID,EMPName,certificate_name,certificate_status,skill_table,skill_proficiency,tech_stack
828,EMP_829,Eduardo Sabberton,"Kotlin,Customer Service Skills,Node.js,Adaptability,Hibernate","Approved,Approved,Rejected,Approved,Rejected","Kotlin,Customer Service Skills,Node.js,Adaptability,Hibernate","Intermediate,Intermediate,Beginner,Advanced,Advanced","Business Analysis,Data Science,NoSQL,Containerization,Responsive Design,PostgreSQL,Django,HTML,Angular,Cybersecurity,Kotlin,Kubernetes"
829,EMP_830,Jdavie MacTeague,"Jenkins,JavaScript,TensorFlow,Swift,Decision-Making Skills","Rejected,Approved,Approved,Approved,Approved","Jenkins,JavaScript,TensorFlow,Swift,Decision-Making Skills","Advanced,Beginner,Intermediate,Beginner,Beginner","Agile Product Management,User Stories,Azure,RESTful API,Support,Data Analysis,Swift,Machine Learning,Test-Driven Development,Containerization,Product Management,Data Analysis"
830,EMP_831,Bancroft Nason,"Creativity and Innovation,Spring Framework,Research Skills,Android Studio,Python","Approved,Rejected,Approved,Rejected,Approved","Creativity and Innovation,Spring Framework,Research Skills,Android Studio,Python","Beginner,Beginner,Intermediate,Beginner,Advanced","Statistical Analysis,Test-Driven Development,JavaScript,Network Security,DevOps,Artificial Intelligence,Flask,Azure,Interaction Design,Information Security,Machine Learning,Troubleshooting"
831,EMP_832,Prissie De Ruggero,"Oracle,PostgreSQL,Communication Skills,React.js,Xcode","Approved,Approved,Rejected,Rejected,Rejected","Oracle,PostgreSQL,Communication Skills,React.js,Xcode","Intermediate,Intermediate,Advanced,Beginner,Advanced","Data Science,Machine Learning,Python,C#,Troubleshooting,User Stories,Docker,Continuous Integration,Problem Solving,Support,Network Security,Agile Product Management"
832,EMP_833,Artair Thurlby,"JIRA,Time Management,Arduino,PostgreSQL,Express.js","Rejected,Rejected,Approved,Rejected,Approved","JIRA,Time Management,Arduino,PostgreSQL,Express.js","Advanced,Beginner,Advanced,Advanced,Intermediate","Containerization,Penetration Testing,Node.js,HTML,Objective-C,Kotlin,Continuous Deployment,Java,Continuous Integration,Angular,MySQL,.NET"
833,EMP_834,Bartlet Hagstone,"Adaptability,Angular,AWS,MongoDB,TensorFlow","Rejected,Approved,Rejected,Approved,Approved","Adaptability,Angular,AWS,MongoDB,TensorFlow","Beginner,Beginner,Beginner,Beginner,Beginner","Test-Driven Development,React,Artificial Intelligence,Agile Methodologies,MySQL,Product Management,Ruby,MongoDB,CSS,Documentation,Data Analysis,Kotlin"
834,EMP_835,Cash Powelee,"Azure,Big Data Technologies (Hadoop,AWS,Arduino,Spring Framework","Rejected,Approved,Rejected,Approved,Approved","Azure,Big Data Technologies (Hadoop,AWS,Arduino,Spring Framework","Intermediate,Advanced,Intermediate,Intermediate,Intermediate","Troubleshooting,DevOps,HTML,Swift,Network Security,Requirements Analysis,Data Science,Continuous Deployment,GraphQL,Support,Problem Solving,Product Management"
835,EMP_836,Gardner Sieb,"GraphQL,PyTorch,Google Cloud Platform,Flask,MongoDB","Approved,Rejected,Approved,Rejected,Rejected","GraphQL,PyTorch,Google Cloud Platform,Flask,MongoDB","Beginner,Beginner,Beginner,Beginner,Intermediate","Kotlin,Angular,Machine Learning,NoSQL,Collaboration,Java,Kubernetes,Documentation,Collaboration,Continuous Integration,RESTful API,Ruby"
836,EMP_837,Ellie Boggs,"Attention to Detail,Flask,React.js,Teamwork and Collaboration,RESTful APIs","Rejected,Approved,Rejected,Rejected,Rejected","Attention to Detail,Flask,React.js,Teamwork and Collaboration,RESTful APIs","Advanced,Advanced,Intermediate,Intermediate,Advanced","SQL,Machine Learning,Microservices,Requirements Analysis,Data Visualization,Statistical Analysis,Agile Product Management,Support,Interaction Design,CSS,RESTful API,Network Security"
837,EMP_838,Peterus Chasles,"Natural Language Processing (NLP),Jenkins,Communication Skills,Kotlin,Spring Framework","Rejected,Approved,Rejected,Rejected,Rejected","Natural Language Processing (NLP),Jenkins,Communication Skills,Kotlin,Spring Framework","Beginner,Beginner,Beginner,Advanced,Beginner","Behavior-Driven Development,Product Management,Kotlin,Django,AWS,Angular,Technical Writing,Problem Solving,Data Analysis,SQL,Data Science,Angular"
838,EMP_839,Charil Eastcott,"Java,Android Studio,GraphQL,Creativity and Innovation,Jenkins","Rejected,Approved,Approved,Rejected,Rejected","Java,Android Studio,GraphQL,Creativity and Innovation,Jenkins","Intermediate,Advanced,Intermediate,Advanced,Advanced","CI/CD,Behavior-Driven Development,RESTful API,Behavior-Driven Development,Machine Learning,SQL,Business Analysis,Azure,Communication,Cryptography,Support,Information Security"
839,EMP_840,Michal Able,"Express.js,Oracle,PyTorch,PostgreSQL,Flask","Rejected,Approved,Rejected,Approved,Approved","Express.js,Oracle,PyTorch,PostgreSQL,Flask","Advanced,Intermediate,Beginner,Beginner,Advanced","Problem Solving,Git,.NET,Git,Swift,Responsive Design,Data Visualization,Kubernetes,Angular,NoSQL,Python,Interaction Design"
840,EMP_841,Binny Jeandon,"Spring Framework,JIRA,RESTful APIs,Express.js,Selenium","Rejected,Rejected,Rejected,Rejected,Rejected","Spring Framework,JIRA,RESTful APIs,Express.js,Selenium","Beginner,Advanced,Beginner,Advanced,Advanced","Interaction Design,PHP,Penetration Testing,Accessibility,Flask,Java,Flask,Test-Driven Development,Documentation,Objective-C,Technical Writing,DevOps"
841,EMP_842,Anabel Benda,"Firebase,Spring Framework,Kubernetes,Spark),MySQL","Rejected,Rejected,Approved,Rejected,Rejected","Firebase,Spring Framework,Kubernetes,Spark),MySQL","Intermediate,Intermediate,Beginner,Intermediate,Beginner","Flask,Artificial Intelligence,Vue.js,Technical Writing,Agile Product Management,.NET,Leadership,Data Analysis,Product Management,Angular,SQL,Data Visualization"
842,EMP_843,Christopher Cammacke,"Android Studio,SQL,IoT Development,Big Data Technologies (Hadoop,Docker","Rejected,Approved,Approved,Approved,Rejected","Android Studio,SQL,IoT Development,Big Data Technologies (Hadoop,Docker","Advanced,Advanced,Advanced,Beginner,Advanced","User Research,Python,SQL,Data Analysis,Penetration Testing,Data Visualization,Swift,Objective-C,Business Analysis,Objective-C,SQL,JavaScript"
843,EMP_844,Leroy Itzkov,"MongoDB,Android Studio,Git,JavaScript,Leadership Abilities","Approved,Rejected,Rejected,Rejected,Approved","MongoDB,Android Studio,Git,JavaScript,Leadership Abilities","Intermediate,Advanced,Beginner,Intermediate,Beginner","Microservices,Agile Methodologies,Data Visualization,Product Management,Kotlin,Cryptography,Ruby,Data Science,Agile Methodologies,Node.js,Cryptography,Django"
844,EMP_845,Isahella Santer,"Figma,Firebase,SQL,Xcode,Project Management Skills","Rejected,Rejected,Approved,Rejected,Rejected","Figma,Firebase,SQL,Xcode,Project Management Skills","Beginner,Advanced,Advanced,Advanced,Intermediate",".NET,Kotlin,Cybersecurity,User Stories,React,Ruby,HTML,Swift,Node.js,User Stories,Ruby,React"
845,EMP_846,Lorain D'eathe,"Swift,HTML/CSS,Spring Framework,Time Management,Express.js","Rejected,Rejected,Rejected,Approved,Rejected","Swift,HTML/CSS,Spring Framework,Time Management,Express.js","Intermediate,Advanced,Intermediate,Intermediate,Intermediate","Containerization,Technical Writing,Product Management,Support,Google Cloud Platform,RESTful API,Communication,PHP,Requirements Analysis,Penetration Testing,Wireframing,Python"
846,EMP_847,Deva Lowden,"MongoDB,Java,JavaScript,Firebase,Express.js","Approved,Approved,Approved,Approved,Rejected","MongoDB,Java,JavaScript,Firebase,Express.js","Beginner,Advanced,Beginner,Intermediate,Advanced","Accessibility,JavaScript,Continuous Integration,CSS,SQL,HTML,RESTful API,AWS,Angular,UI/UX Design,Leadership,Requirements Analysis"
847,EMP_848,Xylina Adkins,"HTML/CSS,Adaptability,JavaScript,HTML/CSS,Kubernetes","Approved,Rejected,Approved,Approved,Rejected","HTML/CSS,Adaptability,JavaScript,HTML/CSS,Kubernetes","Advanced,Beginner,Beginner,Advanced,Beginner","Information Security,Azure,Product Management,Objective-C,Product Management,Django,Data Science,Behavior-Driven Development,Continuous Deployment,.NET,Swift,PostgreSQL"
848,EMP_849,Tamar Randleson,"GraphQL,GraphQL,Project Management Skills,Technical Proficiency (specific to the employee's field),Azure","Approved,Approved,Approved,Rejected,Rejected","GraphQL,GraphQL,Project Management Skills,Technical Proficiency (specific to the employee's field),Azure","Beginner,Advanced,Intermediate,Intermediate,Advanced","Behavior-Driven Development,GraphQL,Agile Methodologies,Data Science,Machine Learning,Ruby,Agile Product Management,Data Science,Vue.js,Business Analysis,Problem Solving,Technical Writing"
849,EMP_850,Donnell Shakle,"PyTorch,Oracle,Blockchain Development (Solidity,PyTorch,Research Skills","Rejected,Approved,Rejected,Rejected,Approved","PyTorch,Oracle,Blockchain Development (Solidity,PyTorch,Research Skills","Beginner,Beginner,Advanced,Intermediate,Beginner","Django,Java,Test-Driven Development,Responsive Design,C#,Vue.js,Ruby,SQL,Product Management,Collaboration,Problem Solving,GraphQL"
850,EMP_851,Ardath Crumby,"Time Management,Express.js,Scikit-learn,Kotlin,IoT Development","Approved,Approved,Approved,Rejected,Approved","Time Management,Express.js,Scikit-learn,Kotlin,IoT Development","Beginner,Intermediate,Advanced,Beginner,Beginner","Network Security,Penetration Testing,Data Visualization,HTML,.NET,Git,Swift,User Research,Django,Prototyping,Git,Network Security"
851,EMP_852,Alyson Keneford,"Git,Blockchain Development (Solidity,Project Management Skills,JavaScript,Oracle","Approved,Rejected,Approved,Rejected,Rejected","Git,Blockchain Development (Solidity,Project Management Skills,JavaScript,Oracle","Beginner,Beginner,Advanced,Intermediate,Beginner","Flask,Penetration Testing,DevOps,JavaScript,Agile Methodologies,Business Analysis,CSS,CI/CD,Responsive Design,Kubernetes,React,Agile Product Management"
852,EMP_853,Malia Pulman,"Kubernetes,Technical Proficiency (specific to the employee's field),Swift,IoT Development,Ethereum)","Rejected,Approved,Approved,Rejected,Rejected","Kubernetes,Technical Proficiency (specific to the employee's field),Swift,IoT Development,Ethereum)","Advanced,Advanced,Advanced,Intermediate,Advanced","Prototyping,Troubleshooting,Cryptography,Ruby,Communication,Troubleshooting,Statistical Analysis,Troubleshooting,Google Cloud Platform,Git,Statistical Analysis,Product Management"
853,EMP_854,Chandler Wardlaw,"Decision-Making Skills,Python,PyTorch,Docker,Kubernetes","Rejected,Rejected,Approved,Rejected,Approved","Decision-Making Skills,Python,PyTorch,Docker,Kubernetes","Advanced,Advanced,Beginner,Intermediate,Intermediate","Responsive Design,Git,Python,Problem Solving,Flask,Data Visualization,Agile Product Management,Objective-C,Requirements Analysis,Information Security,Collaboration,Technical Writing"
854,EMP_855,Dill Tomsu,"PyTorch,Hibernate,Azure,Time Management,RESTful APIs","Rejected,Approved,Approved,Rejected,Approved","PyTorch,Hibernate,Azure,Time Management,RESTful APIs","Beginner,Advanced,Advanced,Advanced,Beginner","C#,Cybersecurity,Documentation,Troubleshooting,MongoDB,Scrum,DevOps,Angular,Product Management,UI/UX Design,Agile Methodologies,Interaction Design"
855,EMP_856,Granger Nevet,"Node.js,Leadership Abilities,Research Skills,Technical Proficiency (specific to the employee's field),Hibernate","Approved,Rejected,Rejected,Approved,Rejected","Node.js,Leadership Abilities,Research Skills,Technical Proficiency (specific to the employee's field),Hibernate","Beginner,Beginner,Beginner,Advanced,Intermediate","Docker,JavaScript,Product Management,User Research,Angular,Interaction Design,C#,Test-Driven Development,Agile Methodologies,Google Cloud Platform,Network Security,Information Security"
856,EMP_857,Salmon Bester,"Time Management,UI/UX Design Principles,Angular,Oracle,Java","Approved,Rejected,Approved,Rejected,Approved","Time Management,UI/UX Design Principles,Angular,Oracle,Java","Beginner,Intermediate,Advanced,Intermediate,Advanced","JavaScript,Scrum,Data Visualization,Interaction Design,DevOps,Ruby,Docker,Data Analysis,PostgreSQL,Containerization,Problem Solving,PostgreSQL"
857,EMP_858,Merrill Sleany,"Oracle,Flask,Figma,Creativity and Innovation,AWS","Rejected,Rejected,Rejected,Rejected,Rejected","Oracle,Flask,Figma,Creativity and Innovation,AWS","Intermediate,Advanced,Advanced,Beginner,Beginner","Vue.js,Business Analysis,HTML,Information Security,AWS,JavaScript,Swift,Continuous Deployment,Interaction Design,AWS,CSS,Agile Methodologies"
858,EMP_859,Cassandre Noddings,"Node.js,Problem-Solving Skills,Flask,Docker,Firebase","Rejected,Approved,Rejected,Approved,Rejected","Node.js,Problem-Solving Skills,Flask,Docker,Firebase","Intermediate,Intermediate,Intermediate,Intermediate,Advanced","Interaction Design,Microservices,Scrum,Network Security,Flask,Requirements Analysis,Data Visualization,Flask,User Research,Kotlin,HTML,CSS"
859,EMP_860,Jessee Waterman,"Kotlin,Computer Vision,Attention to Detail,Ethereum),Docker","Rejected,Rejected,Approved,Rejected,Approved","Kotlin,Computer Vision,Attention to Detail,Ethereum),Docker","Beginner,Advanced,Beginner,Advanced,Beginner","GraphQL,Documentation,Vue.js,GraphQL,Cybersecurity,Continuous Deployment,Kubernetes,Swift,Kotlin,Objective-C,Requirements Analysis,Azure"
860,EMP_861,Verne Barszczewski,"Google Cloud Platform,Selenium,Python,Computer Vision,TensorFlow","Approved,Approved,Rejected,Rejected,Approved","Google Cloud Platform,Selenium,Python,Computer Vision,TensorFlow","Beginner,Beginner,Intermediate,Intermediate,Beginner","Technical Writing,Troubleshooting,Python,NoSQL,Kubernetes,GraphQL,Troubleshooting,Ruby,Leadership,RESTful API,Test-Driven Development,Cybersecurity"
861,EMP_862,Bartlet Britner,"Swift,Azure,UI/UX Design Principles,AWS,Flask","Rejected,Rejected,Rejected,Approved,Approved","Swift,Azure,UI/UX Design Principles,AWS,Flask","Advanced,Beginner,Advanced,Advanced,Beginner","Flask,MySQL,User Research,Test-Driven Development,Behavior-Driven Development,CI/CD,UI/UX Design,Business Analysis,Data Science,Azure,Agile Product Management,AWS"
862,EMP_863,Shannan Tustin,"Android Studio,Computer Vision,IoT Development,Oracle,Azure","Approved,Rejected,Rejected,Rejected,Approved","Android Studio,Computer Vision,IoT Development,Oracle,Azure","Advanced,Intermediate,Advanced,Intermediate,Intermediate","User Stories,Penetration Testing,Ruby,MySQL,Continuous Integration,Data Analysis,HTML,Business Analysis,DevOps,CI/CD,Requirements Analysis,Wireframing"
863,EMP_864,Benito Munroe,"Angular,Ethereum),Hibernate,Research Skills,HTML/CSS","Approved,Rejected,Rejected,Approved,Rejected","Angular,Ethereum),Hibernate,Research Skills,HTML/CSS","Intermediate,Intermediate,Beginner,Intermediate,Beginner","NoSQL,Wireframing,.NET,Product Management,Scrum,Flask,PHP,DevOps,Data Science,Accessibility,Java,Azure"
864,EMP_865,Lurleen Edensor,"Problem-Solving Skills,Android Studio,Problem-Solving Skills,Node.js,Problem-Solving Skills","Approved,Rejected,Rejected,Approved,Approved","Problem-Solving Skills,Android Studio,Problem-Solving Skills,Node.js,Problem-Solving Skills","Advanced,Intermediate,Intermediate,Intermediate,Beginner","Google Cloud Platform,Responsive Design,Django,Ruby,Technical Writing,Interaction Design,Wireframing,Cryptography,Statistical Analysis,Information Security,AWS,React"
865,EMP_866,Mela Law,"Kubernetes,Selenium,Google Cloud Platform,Kotlin,Teamwork and Collaboration","Approved,Rejected,Rejected,Rejected,Approved","Kubernetes,Selenium,Google Cloud Platform,Kotlin,Teamwork and Collaboration","Beginner,Advanced,Advanced,Intermediate,Advanced","Support,Communication,Flask,Interaction Design,Test-Driven Development,Kubernetes,Agile Methodologies,Collaboration,Network Security,Ruby,PHP,CI/CD"
866,EMP_867,Gilbert Ruddick,"Git,Python,Spring Framework,PyTorch,PostgreSQL","Approved,Rejected,Rejected,Rejected,Rejected","Git,Python,Spring Framework,PyTorch,PostgreSQL","Intermediate,Intermediate,Advanced,Intermediate,Intermediate","Documentation,Problem Solving,Machine Learning,Documentation,GraphQL,Penetration Testing,NoSQL,Problem Solving,Kubernetes,PostgreSQL,Behavior-Driven Development,NoSQL"
867,EMP_868,Buck Caudwell,"Git,Selenium,Python,React.js,Angular","Approved,Approved,Rejected,Rejected,Approved","Git,Selenium,Python,React.js,Angular","Intermediate,Beginner,Intermediate,Beginner,Beginner","Ruby,CI/CD,Azure,Agile Methodologies,Test-Driven Development,Kubernetes,Support,MySQL,DevOps,Scrum,RESTful API,Microservices"
868,EMP_869,Tiffie Thirkettle,"Analytical Skills,Leadership Abilities,Kotlin,Kubernetes,Google Cloud Platform","Rejected,Approved,Approved,Approved,Rejected","Analytical Skills,Leadership Abilities,Kotlin,Kubernetes,Google Cloud Platform","Beginner,Intermediate,Intermediate,Intermediate,Intermediate","Containerization,Product Management,.NET,Support,Test-Driven Development,Cybersecurity,C#,Prototyping,Django,User Stories,Continuous Deployment,JavaScript"
